Id,SalePrice
2200,145372.96875
2201,140348.59375
2202,212024.65625
2203,166764.015625
2204,176203.953125
2205,98006.71875
2206,127321.765625
2207,215332.25
2208,241124.265625
2209,170586.6875
2210,121517.171875
2211,118260.359375
2212,114165.2109375
2213,110359.1875
2214,129801.71875
2215,104484.265625
2216,151791.890625
2217,83936.65625
2218,81308.7265625
2219,62679.8359375
2220,79297.796875
2221,322691.46875
2222,233923.3125
2223,252363.5625
2224,259626
2225,135123.21875
2226,153898.90625
2227,226887.453125
2228,267251.375
2229,226137.5625
2230,164252.359375
2231,221022.71875
2232,194904.46875
2233,184236.28125
2234,224372.015625
2235,195531.25
2236,290675.5625
2237,355078.53125
2238,193503.46875
2239,128458.96875
2240,162094.796875
2241,169738.6875
2242,131960.515625
2243,131839.1875
2244,82863.53125
2245,82983.0546875
2246,146601.671875
2247,95085.5078125
2248,123349.2265625
2249,127181.46875
2250,130700.8046875
2251,104640.1796875
2252,169669.53125
2253,140758.78125
2254,167341.078125
2255,188884.359375
2256,176316.78125
2257,192951.15625
2258,179471.15625
2259,174113.03125
2260,146179.640625
2261,194732.484375
2262,212689.75
2263,358148.5625
2264,459252.21875
2265,187555.671875
2266,252890.109375
2267,352794.0625
2268,345538.71875
2269,148735.40625
2270,191907.359375
2271,269624.65625
2272,179783.53125
2273,151789.03125
2274,162650.140625
2275,151024.453125
2276,157656.390625
2277,169756.265625
2278,152266.703125
2279,119545.9296875
2280,129465.0859375
2281,173044.6875
2282,178041.6875
2283,120346.4921875
2284,115871.9921875
2285,144535.109375
2286,131237.03125
2287,303681
2288,291019.75
2289,323099.6875
2290,434226.5
2291,312617.53125
2292,377767.53125
2293,390247.25
2294,425011.9375
2295,409745.875
2296,273467.25
2297,331881
2298,289082.71875
2299,417551.1875
2300,327926.65625
2301,288405.65625
2302,221321.5625
2303,231141.796875
2304,254637.890625
2305,195238.40625
2306,202502.203125
2307,187063.390625
2308,219915.921875
2309,255211.296875
2310,213831.875
2311,208727.046875
2312,190166.296875
2313,172585.109375
2314,177755.734375
2315,184034.09375
2316,181283.765625
2317,181006.21875
2318,176678.90625
2319,179577.53125
2320,192215.234375
2321,247821.953125
2322,159672.828125
2323,192139.6875
2324,178341.953125
2325,189063.03125
2326,170585.25
2327,208246.421875
2328,222421.578125
2329,189577.671875
2330,178986.640625
2331,431171.03125
2332,445973.40625
2333,320892.0625
2334,226839.34375
2335,264156.4375
2336,320511.1875
2337,216269.234375
2338,292153.4375
2339,235576.65625
2340,341683.03125
2341,231833.890625
2342,227613.46875
2343,209588.5625
2344,229607.34375
2345,256345.015625
2346,233716.9375
2347,220135.9375
2348,228438.96875
2349,157438.796875
2350,300570.75
2351,230506.359375
2352,243870.75
2353,209221.828125
2354,148808.609375
2355,173098.28125
2356,139309.703125
2357,191539.375
2358,177658.40625
2359,143646.125
2360,108476.78125
2361,150793.484375
2362,233371.71875
2363,148967.359375
2364,165934.4375
2365,234952.84375
2366,223259.265625
2367,232490.234375
2368,207381.109375
2369,227545.625
2370,167734.109375
2371,169127.46875
2372,215379.546875
2373,375032.65625
2374,307785.25
2375,248067.90625
2376,282909.53125
2377,305157.53125
2378,118713.6015625
2379,192683.15625
2380,153838.6875
2381,152134.921875
2382,183142.09375
2383,217673.0625
2384,244021.734375
2385,162845.140625
2386,140386.8125
2387,141063.5625
2388,119354.421875
2389,134934.1875
2390,154156.734375
2391,145192.453125
2392,108864.71875
2393,163407.5
2394,145331.390625
2395,213987.8125
2396,132952.234375
2397,192441.015625
2398,114734.4609375
2399,53459.015625
2400,81824.3125
2401,113727.0546875
2402,141429.34375
2403,124886.9921875
2404,137823.0625
2405,160647.21875
2406,138160
2407,131621.28125
2408,148361.375
2409,126414.546875
2410,169154.203125
2411,109696.6875
2412,151412.453125
2413,138590.359375
2414,115757.7890625
2415,110304.9921875
2416,132777.390625
2417,130755.6015625
2418,123101.546875
2419,136235.484375
2420,126749.890625
2421,141940.453125
2422,122607.859375
2423,154798.359375
2424,148461.671875
2425,165329.5625
2426,126770.5625
2427,144377.65625
2428,195816.765625
2429,112900.6328125
2430,136340.140625
2431,102729.453125
2432,138972.359375
2433,149094.953125
2434,147433.84375
2435,148368.359375
2436,109298.8984375
2437,103622.65625
2438,133316
2439,115834.875
2440,127711.3359375
2441,113979.828125
2442,106135.171875
2443,112806.765625
2444,144169.65625
2445,72266.71875
2446,110563.5078125
2447,193287.59375
2448,110749.9609375
2449,112744.46875
2450,158672.109375
2451,132395.484375
2452,224602.796875
2453,99186.1171875
2454,102037.3828125
2455,123620.59375
2456,137672.59375
2457,124896.921875
2458,117967.796875
2459,109575.90625
2460,151304.515625
2461,126832.7421875
2462,141603.75
2463,125118.4765625
2464,150664.25
2465,132786.234375
2466,102207.8359375
2467,146637.578125
2468,60143.06640625
2469,65205.6171875
2470,190982.6875
2471,227881.546875
2472,160176.671875
2473,115205.3125
2474,67226.09375
2475,270340.0625
2476,123137.3046875
2477,139702.34375
2478,140887.203125
2479,123284.4375
2480,145512.28125
2481,144433.625
2482,142015.5
2483,114414.8203125
2484,115359.015625
2485,127532.640625
2486,153447.203125
2487,160354.796875
2488,151019.015625
2489,133606.71875
2490,154199.375
2491,79320.2265625
2492,185288.546875
2493,147635.328125
2494,146801.421875
2495,90819.6484375
2496,209306.296875
2497,142483.625
2498,106412.9296875
2499,100997.3671875
2500,126156.265625
2501,140843.296875
2502,145797.1875
2503,81740.59375
2504,176336.578125
2505,196024.6875
2506,261598.15625
2507,313032.09375
2508,263443.65625
2509,212981.15625
2510,221181.953125
2511,184014.078125
2512,211465.015625
2513,227930.6875
2514,275972.0625
2515,161274.5
2516,166372.984375
2517,135502.25
2518,160557.828125
2519,219548.078125
2520,207893.5625
2521,186556.171875
2522,222120.859375
2523,127683.9921875
2524,136096.765625
2525,144837.078125
2526,140188.515625
2527,127667.796875
2528,125063.453125
2529,140230.375
2530,103689.8203125
2531,292689.15625
2532,221566.203125
2533,199625.5625
2534,212450.578125
2535,316553.9375
2536,257447.125
2537,206659.109375
2538,193356.046875
2539,195134.5625
2540,175489.984375
2541,186044.6875
2542,142193.328125
2543,132880.46875
2544,128753.34375
2545,141364.109375
2546,144644.15625
2547,140365.203125
2548,149557.65625
2549,151257.90625
2550,355586.53125
2551,143359.796875
2552,113156.796875
2553,90215.71875
2554,121115.4921875
2555,120967.453125
2556,106021.90625
2557,111574.65625
2558,127742.125
2559,126180.3203125
2560,144498.6875
2561,149035.515625
2562,117660.171875
2563,139323.640625
2564,190288.109375
2565,124165.5703125
2566,165529.8125
2567,122394.140625
2568,175380.453125
2569,200265.203125
2570,131374.0625
2571,173416.59375
2572,212736.34375
2573,225365.765625
2574,294778.09375
2575,132706.34375
2576,133275.296875
2577,159439.625
2578,99643.46875
2579,81812.1796875
2580,116560.578125
2581,141164.140625
2582,124611.7265625
2583,236353.21875
2584,158022.734375
2585,161847.53125
2586,201139.140625
2587,197189.4375
2588,148008.609375
2589,146065.625
2590,277174.65625
2591,202843.34375
2592,204666.578125
2593,235979.640625
2594,184205.578125
2595,202915.3125
2596,325761.09375
2597,181394.78125
2598,292301.90625
2599,297796.46875
2600,195437.71875
2601,117804.984375
2602,92103.1640625
2603,75919.7890625
2604,85893.59375
2605,89169.3359375
2606,142958.390625
2607,171005.953125
2608,172770.8125
2609,158672.25
2610,128445.3515625
2611,132978.96875
2612,154797.375
2613,129805.2578125
2614,109082.1796875
2615,154144.453125
2616,157877.78125
2617,164767.234375
2618,181840.640625
2619,193742.671875
2620,177959.171875
2621,181406.703125
2622,182478.15625
2623,274570.375
2624,235117.796875
2625,332987.4375
2626,155956.859375
2627,180510.5
2628,447695.21875
2629,606571.75
2630,361676.1875
2631,455333.9375
2632,396627.71875
2633,288120.53125
2634,372011.46875
2635,151857.953125
2636,193069.546875
2637,200761.421875
2638,289912.4375
2639,186111.5625
2640,145966.953125
2641,119412.0859375
2642,175844.296875
2643,109808.6328125
2644,116507.3203125
2645,107606.625
2646,103488.359375
2647,102645.625
2648,151070.84375
2649,137401.953125
2650,148940.5625
2651,164342.359375
2652,432496.6875
2653,253399.3125
2654,243921.421875
2655,376795.65625
2656,297477.46875
2657,344771.15625
2658,273362.96875
2659,295284.28125
2660,382370.28125
2661,352217.96875
2662,345207.96875
2663,266850.21875
2664,250502.765625
2665,315671.59375
2666,252712.859375
2667,176955.328125
2668,188210.5625
2669,172860.421875
2670,258592.515625
2671,199864.296875
2672,184346.625
2673,206406.296875
2674,201139.234375
2675,187716.640625
2676,178499.609375
2677,201494.140625
2678,245620.671875
2679,254171.75
2680,252473.78125
2681,411638.875
2682,340281.1875
2683,581874.6875
2684,315045.65625
2685,350559.71875
2686,226508.65625
2687,360835
2688,225350.015625
2689,208721.15625
2690,415225.78125
2691,167953.03125
2692,135560.65625
2693,192050.8125
2694,154716.34375
2695,180879.65625
2696,186735.578125
2697,191541.0625
2698,199638.40625
2699,177290.78125
2700,173045.625
2701,165228.0625
2702,117128.953125
2703,166319.375
2704,145788.296875
2705,118972.6953125
2706,125833.7890625
2707,132687.71875
2708,145480.65625
2709,129006.15625
2710,128491.203125
2711,257431.734375
2712,394259.59375
2713,188916.46875
2714,152302.78125
2715,168306.84375
2716,148371.125
2717,205953.125
2718,219642.546875
2719,161914.734375
2720,178524.125
2721,142849.015625
2722,170607.078125
2723,138934.25
2724,128819.546875
2725,146126.890625
2726,145753.03125
2727,144169.34375
2728,158088.3125
2729,144691.859375
2730,139410.0625
2731,131528.234375
2732,111315.578125
2733,152401.90625
2734,136061.90625
2735,135304.234375
2736,151758.03125
2737,118783.6015625
2738,112950.953125
2739,169848.71875
2740,132191.15625
2741,148017.671875
2742,146348.40625
2743,149417.3125
2744,153679.234375
2745,141795.171875
2746,149777.296875
2747,139639.796875
2748,141065.5
2749,131040.2578125
2750,145955.65625
2751,144663.359375
2752,235219.140625
2753,158114.625
2754,178300.453125
2755,121627.71875
2756,67189.96875
2757,81133.265625
2758,78177.8359375
2759,156294.6875
2760,119006.9140625
2761,132047.890625
2762,147742.9375
2763,178143.65625
2764,153015.203125
2765,273295.28125
2766,130266.6328125
2767,92194.8359375
2768,103322.0546875
2769,124910.875
2770,175358.859375
2771,121013.1875
2772,129958.1015625
2773,140895.234375
2774,127993.5859375
2775,112172.3515625
2776,150122.125
2777,158242.984375
2778,131051.984375
2779,126291.703125
2780,121421.3125
2781,99102.09375
2782,88398.4140625
2783,108836.359375
2784,140907.125
2785,137390.078125
2786,79071.53125
2787,110492.0859375
2788,76371.265625
2789,197164.296875
2790,104940.2734375
2791,104650.78125
2792,49144.42578125
2793,174840.296875
2794,90042.6015625
2795,120039.28125
2796,96020.703125
2797,167032.609375
2798,112321.671875
2799,105167.7890625
2800,79750.796875
2801,114837.5703125
2802,125406.6171875
2803,137436.125
2804,147512.265625
2805,95047.015625
2806,75905.2421875
2807,195345.390625
2808,137644.828125
2809,134398.4375
2810,143820.109375
2811,142390.421875
2812,154628.734375
2813,159780.171875
2814,158666.59375
2815,80658.984375
2816,223768.875
2817,163739.828125
2818,135984.859375
2819,156876.953125
2820,123504.6953125
2821,95668.796875
2822,227489.453125
2823,252664.140625
2824,157452.59375
2825,163288.34375
2826,127175.109375
2827,133211.171875
2828,200440.9375
2829,188017.875
2830,252301.703125
2831,187833.875
2832,208417.15625
2833,264470.46875
2834,200452.796875
2835,213895.453125
2836,198886.25
2837,149939.296875
2838,149967.375
2839,168308.421875
2840,198184.796875
2841,211034.640625
2842,220549.0625
2843,147629.875
2844,147646.421875
2845,125680.78125
2846,213788.5625
2847,192203.984375
2848,216473
2849,211140.625
2850,306466.59375
2851,212800.28125
2852,216543.625
2853,230758.953125
2854,137062.859375
2855,212569.875
2856,207145.578125
2857,183408.90625
2858,206685.28125
2859,139538.484375
2860,150702.40625
2861,146563.859375
2862,199341.15625
2863,113722.1796875
2864,239212.140625
2865,143946.4375
2866,135322.484375
2867,93938.4765625
2868,88122.2578125
2869,141493.6875
2870,143835.234375
2871,88635.3984375
2872,70572.5859375
2873,90982.734375
2874,124678.640625
2875,135579
2876,180526.21875
2877,152389.03125
2878,160249.515625
2879,130976.5
2880,100501.125
2881,139813.4375
2882,185877.6875
2883,179311.5
2884,177280.015625
2885,207419.5
2886,213484.796875
2887,110440.21875
2888,139230.453125
2889,52973.30859375
2890,77490.6171875
2891,130569.4609375
2892,55778.13671875
2893,96268.9140625
2894,70103.390625
2895,338588.8125
2896,293299.3125
2897,184299.59375
2898,169424.171875
2899,214619.5625
2900,150745.125
2901,197200.140625
2902,189791.6875
2903,317949.09375
2904,344148.21875
2905,106459.6796875
2906,200970.03125
2907,112823.734375
2908,130647.84375
2909,155803.359375
2910,82352.421875
2911,92284.046875
2912,152136.59375
2913,93983.7109375
2914,83623.515625
2915,83520.9765625
2916,87081.4453125
2917,181704.34375
2918,121465.359375
2919,241765.53125
